2014-08-31 00:08:05,483 - INFO  [main:QuorumPeerConfig@90] - Reading configuration from: /home/hadoop/rcor/zookeeper/bin/../conf/zoo.cfg
2014-08-31 00:19:06,002 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b0580006, timeout of 30000ms exceeded
2014-08-31 00:19:06,002 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b0580003
2014-08-31 00:19:06,002 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b0580005
2014-08-31 00:19:06,003 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b0580006
2014-08-31 00:24:06,656 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:34960
2014-08-31 00:24:06,661 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:34960
2014-08-31 00:24:06,664 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580008 with negotiated timeout 30000 for client /127.0.0.1:34960
2014-08-31 00:24:06,756 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.2:50751
2014-08-31 00:24:06,756 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.2:50751
2014-08-31 00:24:06,759 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580009 with negotiated timeout 30000 for client /10.0.0.2:50751
2014-08-31 00:24:09,246 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b0580007, likely client has closed socket
2014-08-31 00:24:09,247 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.4:52645 which had sessionid 0x1482a08b0580007
2014-08-31 00:24:09,693 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.4:52646
2014-08-31 00:24:09,698 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.4:52646
2014-08-31 00:24:09,703 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b058000a with negotiated timeout 30000 for client /10.0.0.4:52646
2014-08-31 00:24:18,929 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.2:50793
2014-08-31 00:24:18,933 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.2:50793
2014-08-31 00:24:18,937 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b058000b with negotiated timeout 30000 for client /10.0.0.2:50793
2014-08-31 00:24:30,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b0580007, timeout of 30000ms exceeded
2014-08-31 00:24:30,001 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b0580007
2014-08-31 00:24:49,007 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b0580004, likely client has closed socket
2014-08-31 00:24:49,009 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.3:52776 which had sessionid 0x1482a08b0580004
2014-08-31 00:24:49,474 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.3:52777
2014-08-31 00:24:49,482 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.3:52777
2014-08-31 00:24:49,486 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b058000c with negotiated timeout 30000 for client /10.0.0.3:52777
2014-08-31 00:25:14,102 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.2:51110
2014-08-31 00:25:14,107 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.2:51110
2014-08-31 00:25:14,149 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b058000d with negotiated timeout 30000 for client /10.0.0.2:51110
2014-08-31 00:25:20,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b0580004, timeout of 30000ms exceeded
2014-08-31 00:25:20,001 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b0580004
2014-08-31 00:27:34,346 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b0580009, likely client has closed socket
2014-08-31 00:27:34,347 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.2:50751 which had sessionid 0x1482a08b0580009
2014-08-31 00:27:34,348 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b0580008, likely client has closed socket
2014-08-31 00:27:34,348 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:34960 which had sessionid 0x1482a08b0580008
2014-08-31 00:27:58,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b0580009, timeout of 30000ms exceeded
2014-08-31 00:27:58,001 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b0580009
2014-08-31 00:28:00,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b0580008, timeout of 30000ms exceeded
2014-08-31 00:28:00,001 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b0580008
2014-08-31 00:29:09,436 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b058000d, likely client has closed socket
2014-08-31 00:29:09,438 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.2:51110 which had sessionid 0x1482a08b058000d
2014-08-31 00:29:36,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b058000d, timeout of 30000ms exceeded
2014-08-31 00:29:36,001 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b058000d
2014-08-31 00:31:37,622 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:36339
2014-08-31 00:31:37,627 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:36339
2014-08-31 00:31:37,631 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b058000e with negotiated timeout 30000 for client /127.0.0.1:36339
2014-08-31 00:31:37,772 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.2:52130
2014-08-31 00:31:37,772 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.2:52130
2014-08-31 00:31:37,775 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b058000f with negotiated timeout 30000 for client /10.0.0.2:52130
2014-08-31 00:31:42,815 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b058000b, likely client has closed socket
2014-08-31 00:31:42,816 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.2:50793 which had sessionid 0x1482a08b058000b
2014-08-31 00:31:43,269 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.2:52139
2014-08-31 00:31:43,274 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.2:52139
2014-08-31 00:31:43,277 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580010 with negotiated timeout 30000 for client /10.0.0.2:52139
2014-08-31 00:31:45,942 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.7:34495
2014-08-31 00:31:45,949 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.7:34495
2014-08-31 00:31:45,953 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580011 with negotiated timeout 30000 for client /10.0.0.7:34495
2014-08-31 00:31:48,750 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b058000c, likely client has closed socket
2014-08-31 00:31:48,751 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.3:52777 which had sessionid 0x1482a08b058000c
2014-08-31 00:31:49,208 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.3:52778
2014-08-31 00:31:49,213 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.3:52778
2014-08-31 00:31:49,216 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580012 with negotiated timeout 30000 for client /10.0.0.3:52778
2014-08-31 00:31:54,889 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b058000a, likely client has closed socket
2014-08-31 00:31:54,890 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.4:52646 which had sessionid 0x1482a08b058000a
2014-08-31 00:31:55,342 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.4:52647
2014-08-31 00:31:55,348 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.4:52647
2014-08-31 00:31:55,353 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580013 with negotiated timeout 30000 for client /10.0.0.4:52647
2014-08-31 00:32:10,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b058000c, timeout of 30000ms exceeded
2014-08-31 00:32:10,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b058000b, timeout of 30000ms exceeded
